epoch,eval_loss,eval_accuracy,train_loss
0,2.5277516841888428,0.7249569892883301,2.083785057067871
1,6.328402996063232,0.09347813576459885,6.879635334014893
2,5.715041637420654,0.13355368375778198,6.134257793426514
3,5.33529806137085,0.16849437355995178,5.7502055168151855
4,5.064678192138672,0.19393260776996613,5.484570503234863
5,4.896755218505859,0.2108009308576584,5.282205581665039
6,4.758975505828857,0.2256743311882019,5.121002197265625
7,4.651993274688721,0.23967421054840088,4.9828715324401855
8,4.551220417022705,0.25380393862724304,4.858138561248779
9,4.458789825439453,0.2683822214603424,4.743227481842041
10,4.371196746826172,0.2824057340621948,4.628828525543213
11,4.29844331741333,0.2963465750217438,4.5197978019714355
12,4.228692531585693,0.3080446422100067,4.4163055419921875
13,4.178405284881592,0.3183733820915222,4.323279857635498
14,4.123476028442383,0.3310748040676117,4.234124660491943
15,3.9983463287353516,0.3548722267150879,3.8903965950012207
