epoch,eval_loss,eval_accuracy,train_loss
0,2.5277516841888428,0.7249569892883301,2.083785057067871
1,4.520992755889893,0.2903854250907898,3.9101157188415527
2,4.077038764953613,0.3595467209815979,3.1995465755462646
3,3.8700191974639893,0.3977690041065216,2.8722774982452393
4,3.7744648456573486,0.4181904196739197,2.631234884262085
5,3.7154088020324707,0.433122843503952,2.565176248550415
6,3.705179214477539,0.4421767294406891,2.4416444301605225
7,3.7172465324401855,0.4446438252925873,2.330077648162842
8,3.730625629425049,0.4484211802482605,2.2285547256469727
9,3.759063959121704,0.450132817029953,2.136223316192627
10,3.739832878112793,0.45683765411376953,2.2540786266326904
11,3.7475333213806152,0.4602254629135132,2.198258876800537
12,3.76153302192688,0.46159476041793823,2.1499712467193604
13,3.7757341861724854,0.4629286527633667,2.1027863025665283
14,3.797938108444214,0.464132696390152,2.0614302158355713
15,3.777808904647827,0.4688189923763275,2.240114212036133
16,3.763558864593506,0.47252553701400757,2.2047736644744873
17,3.7571628093719482,0.474154531955719,2.175304889678955
18,3.7660071849823,0.475500226020813,2.146577835083008
19,3.7674150466918945,0.4760550260543823,2.121300458908081
20,3.7463467121124268,0.47781386971473694,2.3287034034729004
21,3.734454870223999,0.4814377725124359,2.3000707626342773
22,3.7302744388580322,0.48297232389450073,2.277517318725586
23,3.7257728576660156,0.48373961448669434,2.2578771114349365
24,3.722954034805298,0.48527416586875916,2.2378931045532227
