epoch,eval_loss,eval_accuracy,train_loss
0,2.5277516841888428,0.7249569892883301,2.083785057067871
1,4.91054105758667,0.2351531684398651,4.378256320953369
2,4.467963218688965,0.2953786253929138,3.8166441917419434
3,4.226917266845703,0.33378976583480835,3.597612142562866
4,4.0657830238342285,0.3610222637653351,3.4563488960266113
5,3.961442232131958,0.3809124827384949,3.3530843257904053
6,3.8835887908935547,0.39710795879364014,3.271406412124634
7,3.8158164024353027,0.40969133377075195,3.2038886547088623
8,3.7703142166137695,0.42051586508750916,3.1455562114715576
9,3.7245142459869385,0.4295225441455841,3.093770742416382
10,3.684856653213501,0.4372779428958893,3.0503108501434326
11,3.655383586883545,0.4424836337566376,3.008361339569092
12,3.638594627380371,0.44709911942481995,2.9723286628723145
13,3.6184566020965576,0.45150211453437805,2.938060998916626
14,3.597909927368164,0.4575459063053131,2.908277988433838
15,3.4920430183410645,0.47073128819465637,2.5257627964019775
16,3.479999542236328,0.4761376678943634,2.4239282608032227
17,3.481031656265259,0.47917136549949646,2.343492031097412
18,3.498225688934326,0.4824293255805969,2.269683599472046
19,3.5201826095581055,0.4829959571361542,2.205249547958374
20,3.52934193611145,0.48509711027145386,2.4022445678710938
21,3.531332015991211,0.4875760078430176,2.367060422897339
22,3.5339853763580322,0.4876822531223297,2.338942289352417
23,3.536029815673828,0.48977160453796387,2.3152639865875244
24,3.546612024307251,0.48950010538101196,2.2900331020355225
25,3.558112621307373,0.4903264045715332,2.43330454826355
26,3.560087203979492,0.49166029691696167,2.411834955215454
27,3.5544166564941406,0.49285250902175903,2.394923210144043
28,3.554591178894043,0.4929823577404022,2.378296375274658
29,3.557745933532715,0.4942454397678375,2.3631527423858643
30,3.5573644638061523,0.4964764416217804,2.3481786251068115
31,3.555481433868408,0.4967597424983978,2.3343253135681152
32,3.560352087020874,0.49766868352890015,2.321010112762451
33,3.562812566757202,0.49744439125061035,2.3081729412078857
34,3.5666143894195557,0.4956265389919281,2.2951948642730713
35,3.570742130279541,0.4976096451282501,2.282992124557495
36,3.56821346282959,0.49959278106689453,2.27028751373291
37,3.5681138038635254,0.4994865357875824,2.260136604309082
38,3.570439338684082,0.5015168786048889,2.2482283115386963
39,3.580721139907837,0.4996989965438843,2.2375729084014893
40,3.576565980911255,0.5015168786048889,2.226473569869995
41,3.5812294483184814,0.5020244717597961,2.2173421382904053
42,3.585758686065674,0.501150906085968,2.206991672515869
43,3.5813467502593994,0.5025084018707275,2.1970274448394775
44,3.5841963291168213,0.5030868649482727,2.1893508434295654
45,3.592846632003784,0.5021188855171204,2.1807212829589844
46,3.585536241531372,0.503641664981842,2.1710965633392334
47,3.598374366760254,0.5045269727706909,2.1640610694885254
48,3.594048261642456,0.5033701658248901,2.1563730239868164
49,3.608846664428711,0.5030514001846313,2.1470322608947754
50,3.604945659637451,0.5038540959358215,2.1398797035217285
51,3.604625940322876,0.5043498873710632,2.133357048034668
52,3.603649139404297,0.505211591720581,2.1271653175354004
53,3.612617015838623,0.5040429830551147,2.1190390586853027
54,3.616638660430908,0.5041137933731079,2.113314390182495
55,3.6454343795776367,0.502201497554779,2.316657543182373
56,3.640862226486206,0.5030750036239624,2.3026108741760254
57,3.6349666118621826,0.5037124752998352,2.2947347164154053
58,3.631118059158325,0.5044206976890564,2.2896432876586914
59,3.630523443222046,0.5037360787391663,2.283816337585449
60,3.6326541900634766,0.5041019916534424,2.278087615966797
61,3.6254489421844482,0.5038304924964905,2.2731549739837646
62,3.629176616668701,0.5044443011283875,2.267822504043579
63,3.6222150325775146,0.5050817728042603,2.26572585105896
64,3.6234312057495117,0.5059906840324402,2.259113073348999
65,3.616703987121582,0.5064864754676819,2.255368709564209
66,3.618044137954712,0.5063565969467163,2.2524943351745605
67,3.62140154838562,0.5066989660263062,2.2471582889556885
68,3.6157758235931396,0.5066280961036682,2.244206666946411
69,3.619905948638916,0.5067579746246338,2.2403197288513184
70,3.6207737922668457,0.5079147815704346,2.236144781112671
71,3.6258020401000977,0.505801796913147,2.2321441173553467
72,3.62016224861145,0.5079737901687622,2.228729486465454
73,3.6199896335601807,0.5070412755012512,2.227355718612671
74,3.6258277893066406,0.5073481798171997,2.2211287021636963
75,3.621325969696045,0.5072891712188721,2.2196249961853027
76,3.624114513397217,0.507171094417572,2.215367555618286
77,3.6230392456054688,0.5079973936080933,2.2150747776031494
78,3.6207008361816406,0.5085403919219971,2.2101452350616455
79,3.6190333366394043,0.5089889764785767,2.208916425704956
80,3.621123790740967,0.508516788482666,2.2055702209472656
81,3.620340347290039,0.5086466670036316,2.2027628421783447
82,3.62296199798584,0.5086348652839661,2.2009198665618896
83,3.6291348934173584,0.5066044926643372,2.1991169452667236
84,3.6315078735351562,0.5071828961372375,2.195186138153076
85,3.626695394515991,0.5080210566520691,2.1934316158294678
86,3.6256322860717773,0.5080446600914001,2.1916818618774414
87,3.6322436332702637,0.5081036686897278,2.1888442039489746
88,3.631594181060791,0.5077613592147827,2.1858713626861572
89,3.6241657733917236,0.5091660618782043,2.1851537227630615
90,3.6291186809539795,0.507902979850769,2.1808810234069824
91,3.633272409439087,0.5081862807273865,2.1787495613098145
92,3.6341335773468018,0.5081036686897278,2.1792795658111572
93,3.635185718536377,0.508174479007721,2.1751821041107178
94,3.6314361095428467,0.5083633661270142,2.1724002361297607
