epoch,eval_loss,eval_accuracy,train_loss
0,5.355900287628174,0.2460656464099884,6.381410598754883,
1,4.64542818069458,0.33788755536079407,5.105614185333252
2,4.024400234222412,0.427561491727829,4.4632062911987305
3,3.632614850997925,0.4871656894683838,3.969076156616211
4,3.381300449371338,0.5326453447341919,3.6346750259399414
5,3.212087631225586,0.5638953447341919,3.4162659645080566
6,3.0978097915649414,0.5864238142967224,3.2600901126861572
7,3.019671678543091,0.6022003293037415,3.144211530685425
8,2.9425623416900635,0.618709921836853,3.055114984512329
9,2.904383897781372,0.6263757944107056,2.9834578037261963
10,2.856532573699951,0.637357771396637,2.9271960258483887
11,2.822849750518799,0.643997311592102,2.8785412311553955
12,2.805994987487793,0.6470250487327576,2.838331699371338
13,2.770944356918335,0.6555681824684143,2.8035783767700195
14,2.7538504600524902,0.6591995358467102,2.7726340293884277
15,2.848843574523926,0.6488602757453918,2.98862361907959
16,2.833303689956665,0.6497473120689392,2.961338520050049
17,2.8171169757843018,0.653403103351593,2.9409995079040527
18,2.8141911029815674,0.6537330150604248,2.9209799766540527
19,2.7961180210113525,0.6574034094810486,2.9032576084136963
20,2.800199031829834,0.6570197343826294,2.8863675594329834
21,2.777817487716675,0.6605411171913147,2.8698277473449707
22,2.7680909633636475,0.6632731556892395,2.8542914390563965
23,2.764810562133789,0.6635395288467407,2.8418331146240234
24,2.7525713443756104,0.6673077344894409,2.8278563022613525
25,2.7461321353912354,0.6669704914093018,2.815720319747925
26,2.7355968952178955,0.6699566841125488,2.802860975265503
27,2.7322967052459717,0.671053946018219,2.7920944690704346
28,2.7217843532562256,0.6735367178916931,2.7802350521087646
29,2.7254014015197754,0.6718774437904358,2.769049644470215
30,2.7808961868286133,0.6669582724571228,2.8820250034332275
31,2.76731014251709,0.6685686707496643,2.870699882507324
32,2.768435478210449,0.6680774688720703,2.860605478286743
33,2.7551543712615967,0.6700935363769531,2.849552869796753
34,2.7481350898742676,0.6718945503234863,2.8393218517303467
35,2.7452118396759033,0.6730797290802002,2.8301589488983154
36,2.7378063201904297,0.673561155796051,2.8195950984954834
37,2.7349801063537598,0.6747976541519165,2.8091859817504883
38,2.7241170406341553,0.675823986530304,2.8007071018218994
39,2.7211756706237793,0.6770238876342773,2.790851593017578
40,2.717510938644409,0.678001344203949,2.7806434631347656
41,2.7164223194122314,0.6786220669746399,2.772641897201538
42,2.708043336868286,0.6797852516174316,2.7641868591308594
43,2.7101120948791504,0.6803277730941772,2.75622296333313
44,2.7039732933044434,0.6805109977722168,2.748880386352539
45,2.6936721801757812,0.6822484731674194,2.7409791946411133
46,2.685953140258789,0.6840274930000305,2.732677698135376
47,2.6859660148620605,0.683340847492218,2.7248966693878174
48,2.6815338134765625,0.6848681569099426,2.7183806896209717
49,2.6741583347320557,0.6858651638031006,2.7114150524139404
50,2.678654432296753,0.6854888200759888,2.705641508102417
51,2.675143241882324,0.6856476664543152,2.699221134185791
52,2.668839693069458,0.6880547404289246,2.692354202270508
53,2.6643452644348145,0.6884334683418274,2.68760085105896
54,2.661681652069092,0.6895991563796997,2.6821417808532715
55,2.6607887744903564,0.6892814636230469,2.677117347717285
56,2.6612956523895264,0.6896016001701355,2.672618865966797
57,2.653402090072632,0.6899998784065247,2.6685791015625
58,2.6564478874206543,0.6901074051856995,2.6641685962677
59,2.65132737159729,0.6908136606216431,2.660181760787964
60,2.651902914047241,0.6909871697425842,2.656883955001831
61,2.649653434753418,0.6910555958747864,2.6535983085632324
62,2.6500282287597656,0.6909285187721252,2.6525192260742188
63,2.6517796516418457,0.6914001107215881,2.6490917205810547
64,2.6454663276672363,0.69191575050354,2.646815538406372
65,2.6482443809509277,0.6923189759254456,2.6449697017669678
66,2.6496639251708984,0.6916909217834473,2.6438283920288086
67,2.646594285964966,0.6922529935836792,2.6434736251831055
68,2.644428253173828,0.6920965909957886,2.641028881072998
69,2.6410186290740967,0.693030059337616,2.641491651535034
