epoch,eval_loss,eval_accuracy,train_loss
0,2.5277516841888428,0.7249569892883301,2.083785057067871
1,6.080021858215332,0.1324913054704666,4.9146223068237305
2,5.610731601715088,0.16753822565078735,4.481469631195068
3,5.307993412017822,0.19237443804740906,4.25301456451416
4,5.103601932525635,0.211886927485466,4.096884250640869
5,4.948060035705566,0.23066754639148712,3.984692096710205
6,4.828796863555908,0.2457062005996704,3.8942830562591553
7,4.724641799926758,0.2595880329608917,3.8212757110595703
8,4.635440826416016,0.27200615406036377,3.756009340286255
9,4.560634613037109,0.2815912365913391,3.6998302936553955
10,4.489147186279297,0.2925810217857361,3.6491246223449707
11,4.427731037139893,0.3017883598804474,3.6041715145111084
12,4.377340793609619,0.31008678674697876,3.5638442039489746
13,4.325347423553467,0.3181490898132324,3.525893211364746
14,4.280176162719727,0.3255976140499115,3.488966226577759
15,4.128488063812256,0.3474591374397278,3.1785778999328613
16,4.060439586639404,0.3592870235443115,3.107670307159424
17,4.00691556930542,0.3704656958580017,3.052797794342041
18,3.957206964492798,0.37918904423713684,3.002087116241455
19,3.9180657863616943,0.3881012797355652,2.957470655441284
20,3.877690315246582,0.394723504781723,2.915884494781494
21,3.845151424407959,0.40080270171165466,2.8745341300964355
22,3.8167600631713867,0.4063979387283325,2.837510824203491
23,3.792870283126831,0.41179248690605164,2.801971912384033
24,3.772244930267334,0.41718706488609314,2.7672693729400635
25,3.7459394931793213,0.42190876603126526,2.736687183380127
26,3.726745367050171,0.4262409508228302,2.70473313331604
27,3.712024688720703,0.4287198483943939,2.675931215286255
28,3.6958656311035156,0.43223750591278076,2.646742820739746
29,3.6808812618255615,0.43475183844566345,2.6196887493133545
30,3.686732053756714,0.43739598989486694,2.6985511779785156
31,3.675863265991211,0.43861183524131775,2.676677703857422
32,3.667440891265869,0.44233018159866333,2.655034303665161
33,3.656280279159546,0.4438765347003937,2.6354386806488037
34,3.6496009826660156,0.4454937279224396,2.6185576915740967
35,3.6426358222961426,0.4467567801475525,2.5989861488342285
36,3.63651180267334,0.4494481682777405,2.580819845199585
37,3.627326726913452,0.45137226581573486,2.56384015083313
38,3.627066135406494,0.4528596103191376,2.5476233959198
39,3.619689702987671,0.4542997181415558,2.53208065032959
